pickup_latitude,pickup_longitude
40.752617,-74.004082
40.751835,-74.004936
40.766182,-73.967361
40.742554,-73.988861
40.732887,-73.979057
40.758343,-73.965973
40.757286,-73.965324
40.741123,-73.989693
40.749523,-73.981529
40.743004,-73.992722
40.749741,-73.995285
40.786243,-73.972351
40.761475,-73.966789
40.790798,-73.942719
40.786007,-73.955330
40.685070,-73.991554
40.719643,-73.993073
40.710308,-73.984383
40.732979,-74.003944
40.759628,-73.995529
40.794048,-73.966843
40.790516,-73.953697
40.786999,-73.971817
40.781574,-73.960289
40.779594,-73.977409
40.764862,-73.987892
40.754539,-73.980492
40.734234,-73.986824
40.740448,-74.005714
40.723068,-73.985680
40.747200,-73.979347
40.756828,-73.982216
40.711094,-74.010818
40.759003,-73.984787
40.718079,-73.979881
40.749580,-73.988068
40.747292,-74.004524
40.721272,-73.996956
40.718716,-74.004921
40.709476,-74.008057
40.704727,-74.009270
40.730171,-73.980400
40.777622,-73.982445
40.780697,-73.976418
40.757439,-73.989418
40.740650,-73.975960
40.745926,-73.982231
40.763676,-73.962296
40.760410,-73.979454
40.729668,-73.860481
40.743641,-74.007538
40.744614,-73.956802
40.686932,-73.984528
40.725266,-73.995644
40.731232,-73.988625
40.732258,-74.003471
40.731098,-73.982742
40.716499,-73.941116
40.698036,-73.912170
40.730579,-73.922661
40.753159,-73.783714
40.839497,-73.753693
40.799221,-73.962959
40.767139,-73.983612
40.645924,-73.795242
40.651623,-73.796127
40.658394,-73.790512
40.664330,-73.793480
40.660992,-73.792603
40.673851,-73.811066
40.667816,-73.795326
40.669979,-73.800392
40.671127,-73.799179
40.676025,-73.797920
40.676868,-73.784225
40.677441,-73.789703
40.678020,-73.803825
40.688164,-73.813210
40.697723,-73.817253
40.672977,-73.817474
40.674969,-73.818817
40.674419,-73.822533
40.678749,-73.834366
40.688503,-73.833366
40.684639,-73.839142
40.685265,-73.830688
40.684818,-73.825966
40.670425,-73.788795
40.674690,-73.773491
40.671341,-73.768066
40.662651,-73.763565
40.659599,-73.759567
40.653942,-73.762779
40.657677,-73.769745
40.660210,-73.768188
40.660843,-73.784309
40.662853,-73.764893
40.664444,-73.750504
40.677979,-73.753639
40.677357,-73.753044
40.684181,-73.748070
40.676579,-73.751762
40.674076,-73.751831
40.693031,-73.751617
40.764568,-73.981186
40.761726,-73.984596
40.763062,-73.980072
40.752907,-73.973320
40.760101,-73.986351
40.763496,-73.982574
40.759560,-73.973717
40.760624,-73.976761
40.761559,-73.988480
40.766312,-73.990616
40.771454,-73.962059
40.778061,-73.974480
40.769684,-73.968170
40.768227,-73.952866
40.770050,-73.957680
40.778545,-73.943314
40.779282,-73.946060
40.787704,-73.946342
40.774460,-73.984398
40.781425,-73.960991
40.777782,-73.957664
40.778282,-73.947838
40.768711,-73.948090
40.773659,-73.943504
40.774052,-73.941193
40.737156,-73.981232
40.764881,-73.996841
40.772984,-74.000412
40.780914,-74.006775
40.783764,-74.024269
40.792595,-74.024979
40.792618,-74.033119
40.756229,-73.995415
40.748611,-73.994888
40.756641,-74.000816
40.754082,-73.995544
40.769772,-73.997353
40.760918,-73.994911
40.767471,-73.991768
40.759201,-73.995682
40.754974,-73.999077
40.756630,-73.998253
40.758350,-73.997520
40.755939,-73.999969
40.756607,-73.997169
40.758022,-73.997917
40.759239,-74.001328
40.759193,-74.027168
40.751598,-74.035179
40.755852,-74.025063
40.754009,-74.020500
40.753120,-74.029091
40.756062,-74.032104
40.749870,-74.028740
40.744549,-74.027550
40.745304,-74.026558
40.744980,-74.030518
40.749741,-74.032684
40.745991,-74.034546
40.746933,-74.035263
40.746964,-74.041527
40.753246,-74.046539
40.751163,-74.047462
40.758049,-73.976997
40.765785,-73.978477
40.750374,-73.989578
40.753082,-73.982635
40.769405,-73.983154
40.763229,-73.989136
40.733143,-74.003082
40.727989,-73.985123
40.735500,-74.006012
40.733147,-74.003059
40.756523,-73.992165
40.721958,-73.986336
40.739285,-73.982788
40.758972,-73.988731
40.723969,-74.007904
40.750046,-73.990921
40.763653,-73.988815
40.759762,-73.995293
40.767143,-73.985970
40.764156,-73.966766
40.766605,-73.982971
40.758274,-73.992447
40.764214,-73.988480
40.714241,-74.008934
40.722809,-73.988670
40.720909,-73.986984
40.725262,-73.951599
40.717388,-73.958458
40.715092,-73.992683
40.745594,-73.990784
40.790115,-73.954124
40.775715,-73.950172
40.777153,-73.981995
40.756458,-73.990311
40.771317,-73.956360
40.769711,-73.951080
40.778484,-73.945427
40.771118,-73.956741
40.756229,-73.990746
40.761436,-73.990326
40.757011,-73.990204
40.783966,-73.845917
40.769081,-73.862488
40.750175,-73.991386
40.684986,-73.979378
40.716187,-73.991783
40.723442,-74.003258
40.744701,-73.982613
40.720081,-74.008675
40.748131,-73.976059
40.768173,-73.956741
40.743366,-73.976807
40.771935,-73.982841
40.759296,-73.974739
40.772453,-73.966904
40.762592,-73.967926
40.739002,-73.980286
40.736717,-73.995140
40.647022,-73.789703
40.687042,-73.984940
40.719402,-73.956528
40.693066,-73.993301
40.690353,-73.994492
40.773991,-73.962921
40.765606,-73.970207
40.765572,-73.965820
40.771267,-73.954124
40.767296,-73.964722
40.779087,-73.981285
40.814178,-73.959877
40.796314,-73.970718
40.760597,-73.975662
40.739601,-74.002571
40.743099,-73.979927
40.744785,-73.998817
40.766193,-73.990860
40.764568,-73.982140
40.728977,-73.981476
40.709110,-74.010307
40.743420,-73.915199
40.743324,-73.918472
40.745712,-73.978264
40.749741,-73.995262
40.714073,-73.952423
40.717525,-73.958099
40.735176,-73.991486
40.735359,-73.998375
40.757824,-73.991386
40.760864,-73.984413
40.764809,-73.984352
40.751453,-73.970764
40.743519,-73.992157
40.745872,-73.977898
40.777222,-73.982002
40.714226,-73.951714
40.718018,-73.957581
40.714100,-73.948555
40.691586,-73.810493
40.756962,-73.972008
40.780869,-73.946571
40.683701,-73.997650
40.777760,-73.961113
40.782894,-73.957077
40.770004,-73.957375
40.755856,-73.971870
40.712383,-74.009956
40.765732,-73.980812
40.766357,-73.997612
40.768276,-73.986618
40.729706,-73.989624
40.738895,-74.003632
40.705769,-74.007744
40.728188,-73.999123
40.759983,-73.991425
40.731018,-74.002922
40.758076,-73.993057
40.741318,-74.005890
40.763397,-73.988991
40.760162,-73.994850
40.801964,-73.961151
40.663326,-73.984436
40.688259,-73.980415
40.794003,-73.971878
40.804874,-73.938950
40.787849,-73.978668
40.756355,-73.972733
40.752777,-73.974899
40.743538,-73.972672
40.753910,-73.980385
40.728603,-73.992432
40.762108,-73.972992
40.772610,-73.982674
40.796982,-73.971962
40.774891,-73.984314
40.781139,-73.982155
40.768433,-73.984711
40.750004,-73.987823
40.778503,-73.945267
40.763519,-73.928391
40.778416,-73.948441
40.778889,-73.951202
40.740376,-73.979080
40.730358,-74.001991
40.731346,-73.982292
40.744778,-73.991333
40.771492,-73.959549
40.760174,-74.002670
40.768162,-73.986282
40.735806,-73.987457
40.761547,-73.935310
40.751610,-73.970970
40.708584,-74.008850
40.748215,-74.003738
40.749977,-73.991440
40.739483,-73.999146
40.751904,-73.973206
40.743988,-73.924133
40.715664,-73.960098
40.714134,-73.952362
40.714962,-73.951759
40.763046,-73.962906
40.760857,-73.987564
40.744556,-73.928391
40.760796,-73.990868
40.743587,-73.999802
40.763374,-73.985245
40.721809,-73.993401
40.717354,-73.958298
40.718864,-73.956413
40.764984,-73.979294
40.756756,-73.989708
40.763161,-73.985252
40.775368,-73.982353
40.736973,-73.993027
40.719929,-74.001106
40.762756,-73.987434
40.772888,-73.960457
40.756672,-73.992561
40.714237,-74.008392
40.751385,-73.986511
40.723301,-74.007942
40.715782,-74.003250
40.723682,-73.991356
40.741741,-73.975090
40.754143,-73.998543
40.748470,-73.988632
40.743969,-73.973328
40.765694,-73.931442
40.751846,-73.975601
40.731319,-73.988708
40.743710,-73.973549
40.750217,-73.987671
40.750877,-73.990715
40.797649,-73.948639
40.724075,-73.998001
40.738850,-74.004837
40.745750,-73.977898
40.752594,-73.993172
40.758251,-73.959885
40.779255,-73.955826
40.717854,-73.957756
40.786377,-73.950409
40.745594,-73.980553
40.732548,-73.987953
40.746685,-73.997406
40.741318,-73.989853
40.751820,-73.977768
40.752575,-73.993355
40.757454,-73.967102
40.751228,-73.975296
40.752579,-73.993439
40.760567,-73.983536
40.749786,-73.992065
40.785339,-73.949524
40.765991,-73.952034
40.758602,-73.971275
40.774403,-73.872688
40.765697,-73.963737
40.783360,-73.952904
40.755951,-73.972954
40.774574,-73.948357
40.734871,-73.979553
40.744160,-73.991364
40.714474,-73.990456
40.739189,-74.002975
40.748352,-73.988670
40.779579,-73.955795
40.753300,-73.980232
40.763817,-73.915154
40.760475,-73.922012
40.717472,-73.958099
40.676357,-73.980598
40.679024,-73.978722
40.804085,-73.947716
40.764297,-73.982758
40.750690,-73.970985
40.716629,-73.954826
40.719917,-73.955544
40.718117,-73.957558
40.717457,-73.958183
40.739758,-73.982445
40.722427,-73.986427
40.763477,-73.985252
40.743603,-73.920082
40.755993,-73.990784
40.767231,-73.983826
40.757195,-73.969727
40.756519,-73.992447
40.756573,-73.992294
40.645248,-73.776688
40.696423,-73.984627
40.763256,-73.962700
40.769054,-73.967644
40.787285,-73.953911
40.779270,-73.955818
40.768108,-73.958885
40.752384,-73.977592
40.750576,-73.991104
40.782990,-73.974113
40.775246,-73.960320
40.758240,-73.992393
40.754627,-73.977440
40.772305,-73.955948
40.774727,-73.980759
40.758244,-73.988037
40.755852,-73.991737
40.757729,-74.000755
40.758041,-73.989426
40.780743,-73.949799
40.756218,-73.985954
40.717300,-73.995758
40.686855,-73.975693
40.730064,-73.954292
40.689766,-73.981277
40.726879,-73.995865
40.734432,-73.989769
40.715824,-74.011108
40.764435,-73.984688
40.805534,-73.966156
40.780571,-73.983841
40.794594,-73.971985
40.779469,-73.981888
40.750050,-73.991302
40.736439,-74.000984
40.786919,-73.977287
40.794872,-73.969856
40.779728,-73.955750
40.756454,-73.987228
40.756279,-73.990524
40.745876,-73.978127
40.741531,-73.981323
40.774750,-73.953995
40.757767,-73.989403
40.714417,-73.951759
40.714134,-73.949722
40.718159,-73.955330
40.717808,-73.957901
40.747711,-73.996696
40.766720,-73.986549
40.762463,-73.986298
40.687344,-73.990051
40.744061,-73.924240
40.760090,-73.964867
40.755424,-73.968147
40.754551,-73.969933
40.752838,-73.972710
40.754822,-73.968666
40.762104,-73.993423
40.751057,-73.998146
40.737488,-73.996666
40.708679,-74.003036
40.761383,-73.999710
40.768333,-73.984138
40.755733,-73.994522
40.742191,-73.993118
40.730518,-73.989159
40.742016,-73.974281
40.768074,-73.981331
40.780754,-73.981522
40.780930,-73.979836
40.782871,-73.971283
40.764286,-73.955544
40.743977,-73.995506
40.771053,-73.865784
40.742123,-73.974586
40.768799,-73.862984
40.774075,-73.874420
40.751183,-73.970955
40.726482,-73.986176
40.743328,-74.003662
40.732620,-73.989769
40.728230,-74.002327
40.704086,-74.009758
40.784588,-73.979645
40.760979,-73.986748
40.731895,-74.001259
40.729538,-73.989868
40.753246,-73.972672
40.744755,-73.991417
40.784363,-73.977486
40.785858,-73.976295
40.767048,-73.986336
40.751797,-73.970840
40.721828,-73.992020
40.641514,-73.973663
40.744694,-73.981079
40.722015,-73.997223
40.778633,-73.958298
40.786903,-73.973450
40.766464,-73.986961
40.741245,-74.001862
40.775826,-73.976189
40.759495,-73.977036
40.737991,-73.990387
40.732197,-74.007706
40.774082,-73.874550
40.779423,-73.988434
40.763477,-73.975128
40.737625,-73.988411
40.744495,-73.983093
40.736622,-73.988808
40.753277,-73.996162
40.762943,-73.989357
40.774181,-73.982155
40.756859,-73.971748
40.746353,-73.987503
40.744934,-73.985023
40.756134,-73.961876
40.764984,-73.984245
40.765415,-73.980751
40.775623,-73.952599
40.766075,-73.952271
40.708939,-74.010475
40.750645,-73.979439
40.740711,-74.005219
40.704735,-74.008141
40.771797,-73.959351
40.768032,-73.968040
40.779446,-73.955399
40.776836,-73.949112
40.791420,-73.972099
40.770924,-73.987221
40.709431,-74.010422
40.725761,-74.004318
40.725624,-74.003960
40.750477,-73.982834
40.721539,-74.009987
40.767456,-73.956329
40.731571,-74.001137
40.735054,-73.991562
40.727997,-73.999153
40.731819,-74.000847
40.741707,-74.000992
40.760189,-73.991180
40.735149,-73.998421
40.744118,-73.992233
40.732445,-74.000359
40.783863,-73.952339
40.788883,-73.977669
40.757156,-73.982857
40.776176,-73.955948
40.751503,-73.986748
40.762878,-73.983818
40.759449,-73.984955
40.764496,-73.988403
40.741131,-73.993935
40.759579,-73.991783
40.758553,-73.988907
40.768528,-73.985130
40.730701,-73.986153
40.726097,-73.991745
40.743275,-73.996323
40.724159,-73.985069
40.686527,-73.996193
40.787113,-73.979202
40.772163,-73.989868
40.762772,-73.956596
40.774052,-73.948578
40.772053,-73.962967
40.709801,-74.015129
40.762814,-73.976440
40.743973,-73.981445
40.756432,-73.964233
40.759399,-73.965324
40.785519,-73.980217
40.709736,-74.010468
40.753712,-73.979179
40.727013,-74.003342
40.745892,-73.994339
40.756569,-73.970146
40.782047,-73.957878
40.769112,-73.967392
40.758904,-73.970703
40.742226,-73.974480
40.752396,-73.993393
40.771385,-73.982414
40.811695,-73.961411
40.781006,-73.979881
40.790680,-73.976669
40.782108,-73.978851
40.805874,-73.965584
40.785778,-73.976616
40.801189,-73.968048
40.785656,-73.980148
40.784908,-73.977158
40.793636,-73.967049
40.778702,-73.981575
40.780647,-73.980156
40.788425,-73.954948
40.760788,-73.998505
40.745232,-73.998245
40.773315,-73.982140
40.784698,-73.953903
40.766869,-73.976982
40.779381,-73.955437
40.773216,-73.952026
40.783382,-73.956940
40.755699,-73.968483
40.770798,-73.982475
40.806801,-73.961113
40.723553,-73.979179
40.784721,-73.977104
40.748547,-73.976295
40.758713,-73.970245
40.778610,-73.954277
40.784969,-73.946442
40.776138,-73.955833
40.729599,-73.980911
40.730934,-74.001427
40.725868,-73.996223
40.715797,-73.985756
40.755299,-73.969002
40.776730,-73.952599
40.736511,-74.000923
40.740700,-74.004829
40.726974,-73.980095
40.723114,-73.979408
40.776878,-73.951225
40.756020,-73.964577
40.742054,-73.978020
40.733189,-74.003143
40.772949,-73.958344
40.729179,-73.987320
40.728554,-73.999580
40.731773,-73.993362
40.747715,-73.980690
40.772308,-73.962814
40.786324,-73.979668
40.764484,-73.995865
40.784973,-73.953674
40.762722,-73.979515
40.744961,-73.978523
40.755718,-73.979164
40.748524,-73.973206
40.755932,-73.965118
40.775761,-73.962471
40.783333,-73.955002
40.738949,-73.973236
40.766304,-73.969109
40.789825,-73.980659
40.819599,-73.955559
40.731655,-73.982246
40.704903,-74.006935
40.648342,-73.785454
40.707600,-74.008644
40.764202,-73.970612
40.779564,-73.959732
40.796734,-73.970642
40.802223,-73.949684
40.765831,-73.969635
40.776958,-73.961449
40.761684,-73.966621
40.784405,-73.979401
40.793701,-73.972397
40.780636,-73.976509
40.776524,-73.982048
40.785351,-73.978745
40.794262,-73.939865
40.743958,-73.983658
40.739922,-73.974007
40.738403,-73.991982
40.751179,-73.983429
40.734173,-73.999077
40.758083,-73.975327
40.781231,-73.958755
40.782104,-73.953583
40.785561,-73.976669
40.783222,-73.952934
40.733212,-74.003311
40.706577,-74.003273
40.755699,-73.970581
40.775185,-73.945313
40.730659,-73.989029
40.770592,-73.956985
40.756207,-73.967621
40.743408,-73.976952
40.727741,-73.985153
40.738106,-73.983536
40.714859,-74.008202
40.744122,-74.006683
40.758728,-73.985657
40.749828,-73.995552
40.733734,-73.999512
40.727001,-73.991516
40.719837,-73.987411
40.728485,-73.981689
40.771980,-73.982826
40.719913,-73.988174
40.721813,-73.980560
40.730083,-73.980606
40.733894,-73.988373
40.749786,-73.983543
40.728039,-73.988129
40.732944,-73.997894
40.729092,-73.987389
40.729656,-73.989761
40.739906,-73.979530
40.729626,-73.989822
40.763721,-73.997246
40.771267,-73.953354
40.786633,-73.950516
40.742870,-73.980042
40.773682,-73.947678
40.779148,-73.984940
40.752571,-73.981171
40.761402,-73.957619
40.764565,-73.979111
40.743408,-73.979851
40.750553,-73.978630
40.739277,-73.987320
40.771248,-73.950539
40.756042,-73.975334
40.749866,-73.992439
40.709957,-74.008011
40.756279,-73.989708
40.779049,-73.962250
40.750092,-73.991325
40.742653,-73.984406
40.746716,-73.972809
40.724724,-73.993835
40.738918,-74.008087
40.743881,-73.992218
40.735126,-73.998413
40.741669,-74.004623
40.763306,-73.978310
40.743279,-73.996460
40.709045,-74.010483
40.766811,-73.969231
40.783798,-73.950378
40.728973,-73.981331
40.735416,-73.994286
40.738033,-74.008171
40.740623,-73.981735
40.755329,-73.971283
40.776661,-73.955383
40.715618,-74.011047
40.704430,-74.009285
40.717106,-74.014099
40.756187,-73.972603
40.743408,-73.976952
40.733891,-74.002724
40.740013,-74.002319
40.743488,-73.996048
40.733730,-74.002655
40.717491,-74.005112
40.707497,-74.011955
40.734467,-73.998024
40.765656,-73.968285
40.766167,-73.971550
40.730949,-74.004372
40.721352,-73.998940
40.730263,-73.989388
40.751575,-73.974335
40.739342,-73.995407
40.789459,-73.954880
40.747196,-73.985428
40.760380,-73.961342
40.794510,-73.971512
40.783173,-73.952919
40.780033,-73.955139
40.727787,-73.985603
40.759003,-73.968330
40.767975,-73.966431
40.722088,-74.004082
40.778484,-73.981583
40.776047,-73.947655
40.762878,-73.971283
40.734440,-73.997795
40.767658,-73.955696
40.646999,-73.789391
40.775932,-73.946983
40.752129,-73.970634
40.761765,-73.966507
40.784515,-73.955589
40.738159,-73.987854
40.771526,-73.950409
40.775955,-73.955940
40.715019,-74.015938
40.712666,-74.007858
40.740341,-73.994781
40.726482,-73.991676
40.756596,-73.997559
40.750874,-73.973915
40.760536,-73.998924
40.783806,-73.980080
40.783920,-73.952415
40.782150,-73.948174
40.745262,-73.992599
40.785706,-73.950340
40.761456,-73.986702
40.756588,-73.992897
40.769379,-73.981110
40.761234,-73.986786
40.779594,-73.973480
40.783302,-73.945206
40.774212,-73.956902
40.742077,-73.980873
40.738945,-73.987518
40.734879,-73.998795
40.743511,-73.984116
40.716614,-73.995972
40.710854,-74.010551
40.744137,-73.991966
40.797161,-73.969940
40.798489,-73.941719
40.773567,-73.960197
40.774273,-73.872749
40.736813,-73.989090
40.726559,-73.994225
40.750748,-73.983040
40.714684,-74.014572
40.751152,-74.005386
40.761734,-73.994316
40.713734,-74.008919
40.730633,-73.992516
40.727272,-73.978889
40.724281,-73.977905
40.764149,-73.973495
40.782543,-73.951241
40.791168,-73.953247
40.779007,-73.954498
40.779301,-73.955635
40.766972,-73.993767
40.764835,-73.968307
40.777912,-73.951683
40.757401,-74.000832
40.797020,-73.937988
40.751198,-73.994118
40.732224,-73.994270
40.830128,-73.947914
40.803646,-73.967110
40.768269,-73.982239
40.768322,-73.982826
40.762951,-73.970001
40.753212,-73.977608
40.733551,-73.997620
40.789043,-73.975990
40.768032,-73.981941
40.774162,-73.872955
40.754318,-73.969170
40.760937,-73.975128
40.750698,-73.991455
40.765350,-73.971451
40.773998,-73.873077
40.765308,-73.971718
40.768360,-73.982094
40.774048,-73.873039
40.718239,-74.008888
40.729282,-74.003540
40.727863,-73.988152
40.762802,-73.965660
40.766987,-73.978966
40.767769,-73.982346
40.750519,-73.995148
40.774151,-73.872993
40.773724,-73.870979
40.730026,-74.003975
40.761597,-73.981476
40.776943,-73.982094
40.732956,-74.004021
40.787895,-73.974655
40.779305,-73.957146
40.790203,-73.972931
40.773998,-73.982353
40.801258,-73.967972
40.727341,-73.993820
40.756557,-73.992363
40.740814,-74.007629
40.750744,-73.968559
40.776104,-73.957748
40.722771,-73.997902
40.737083,-73.978661
40.769550,-73.982208
40.743473,-73.986038
40.762241,-73.970627
40.761662,-73.966461
40.768284,-73.982155
40.776897,-73.957527
40.764603,-73.980774
40.757298,-73.985909
40.759109,-73.961105
40.736557,-74.006531
40.750252,-73.981277
40.768387,-73.982437
40.761642,-73.973228
40.771271,-73.981972
40.762253,-73.989708
40.764694,-73.973770
40.751232,-73.994148
40.768314,-73.982315
40.768532,-73.982155
40.722355,-73.997139
40.770649,-73.957008
40.760788,-73.983192
40.756439,-73.971230
40.723122,-74.003136
40.766884,-73.978691
40.740112,-73.894012
40.764397,-73.968468
40.759151,-73.973305
40.733196,-73.990959
40.759022,-73.972351
40.738518,-73.985588
40.753448,-73.966644
40.768627,-73.955330
40.772179,-73.982605
40.736416,-73.988800
40.764893,-73.974380
40.702553,-74.014023
40.756283,-73.965736
40.727100,-73.983994
40.773335,-73.958008
40.764362,-73.988342
40.730591,-74.004356
40.756226,-73.991707
40.756348,-73.992432
40.762573,-73.985725
40.730064,-74.000351
40.764900,-73.970345
40.736744,-73.988823
40.740784,-74.005074
40.776241,-73.957985
40.768700,-73.969788
40.773754,-73.977638
40.764713,-73.955246
40.813671,-73.959946
40.780830,-73.945946
40.780746,-73.981506
40.795898,-73.972862
40.727467,-73.993500
40.805496,-73.961838
40.709454,-74.014297
40.769604,-73.986023
40.720112,-73.978683
40.723930,-73.991432
40.734837,-73.989975
40.789703,-73.966217
40.778404,-73.985611
40.784588,-73.949997
40.769096,-73.983040
40.763840,-73.974617
40.740536,-74.007767
40.719582,-73.986725
40.737087,-73.984398
40.748997,-73.972870
40.743813,-73.999313
40.715752,-74.001503
40.751171,-73.994072
40.758698,-73.993080
40.756332,-73.991791
40.759399,-73.972389
40.768829,-73.982033
40.762699,-73.972351
40.776321,-73.982422
40.746853,-73.971321
40.768265,-73.982605
40.762970,-73.972214
40.765263,-73.987595
40.740261,-74.005310
40.758823,-73.975227
40.754147,-73.969208
40.727558,-74.003242
40.744186,-74.006699
40.752632,-73.970200
40.705223,-74.007950
40.747875,-73.989464
40.729736,-73.983772
40.762268,-73.965965
40.760582,-73.991051
40.755589,-73.988129
40.746555,-73.993645
40.749096,-73.975616
40.741211,-73.992661
40.741276,-74.001808
40.777737,-73.959023
40.768589,-73.957184
40.759777,-73.985535
40.740833,-74.004707
40.714287,-74.015289
40.716217,-74.009155
40.735516,-73.994095
40.726101,-73.983467
40.739494,-74.001884
40.724838,-73.994293
40.763012,-73.997421
40.723026,-73.988457
40.723213,-73.985474
40.743031,-74.003860
40.746613,-73.980164
40.725922,-74.009079
40.728729,-74.000160
40.739765,-74.005341
40.813541,-73.956276
40.739658,-73.995293
40.791859,-73.968529
40.756042,-73.990227
40.752396,-73.978134
40.756470,-73.989212
40.755966,-73.994400
40.736385,-73.984550
40.755615,-73.990440
40.755150,-73.990540
40.750790,-73.976662
40.726612,-73.983223
40.752415,-73.978302
40.784393,-73.947510
40.727833,-74.003090
40.747238,-73.976990
40.783321,-73.958984
40.778248,-73.981888
40.763313,-73.988983
40.733967,-73.998405
40.761211,-73.969124
40.746613,-74.001274
40.737976,-74.004471
40.752445,-73.978081
40.706833,-74.004753
40.727493,-73.985420
40.707584,-74.004135
40.734699,-73.999901
40.772789,-73.966690
40.770172,-73.982124
40.724888,-74.002731
40.721382,-73.992210
40.764149,-73.969078
40.758163,-73.964317
40.751740,-73.976295
40.753582,-73.996201
40.741119,-74.005051
40.724422,-73.997910
40.740696,-74.005562
40.716721,-74.006638
40.775661,-73.953323
40.748569,-73.980148
40.767567,-73.982414
40.760738,-73.980217
40.752098,-73.989716
40.768269,-73.982460
40.730404,-73.983315
40.756908,-73.969948
40.734943,-73.990631
40.756851,-73.967270
40.750080,-73.991257
40.780899,-73.981499
40.786411,-73.972084
40.767471,-73.982071
40.803040,-73.967636
40.728592,-73.981743
40.759644,-73.985664
40.684185,-73.978371
40.761578,-73.984100
40.760616,-74.002769
40.771793,-73.982246
40.774899,-73.982407
40.742573,-73.980453
40.739567,-74.006454
40.644871,-73.781479
40.733002,-74.006927
40.725269,-73.999718
40.742172,-73.985062
40.792622,-73.973373
40.723980,-73.987808
40.768147,-73.989235
40.754375,-73.969360
40.776798,-73.952545
40.794434,-73.971268
40.775536,-73.950432
40.781815,-73.951950
40.776440,-73.952728
40.729397,-73.987076
40.824467,-73.952026
40.718971,-73.988869
40.800724,-73.961830
40.817768,-73.953186
40.738579,-73.985435
40.822548,-73.953339
40.761509,-73.970764
40.755638,-73.965050
40.802841,-73.963745
40.740311,-73.997643
40.771164,-73.983185
40.722408,-73.986176
40.759472,-73.984093
40.722652,-73.987244
40.739582,-74.002655
40.723526,-73.990677
40.740631,-74.005226
40.752132,-74.004738
40.751019,-74.002350
40.824909,-73.951675
40.751244,-73.991219
40.748322,-73.976189
40.750950,-73.990585
40.727112,-74.000076
40.762218,-73.979332
40.714924,-73.996872
40.702206,-74.012711
40.705097,-74.007088
40.752678,-73.967377
40.755047,-73.984009
40.762173,-73.968506
40.759464,-73.987076
40.750172,-73.991241
40.755367,-73.971001
40.750656,-73.990807
40.729752,-73.986923
40.715626,-74.009239
40.743618,-74.007256
40.790428,-73.976685
40.773457,-73.989174
40.761703,-73.990364
40.760906,-73.967529
40.768356,-73.955650
40.766521,-73.967224
40.777805,-73.963150
40.761391,-73.974686
40.740395,-73.994614
40.712002,-74.008324
40.725395,-73.997009
40.725304,-73.996895
40.764458,-73.969231
40.725254,-73.996964
40.723598,-74.010818
40.733963,-73.999596
40.734192,-73.989929
40.768677,-73.982155
40.721169,-73.980972
40.712109,-73.992249
40.719711,-73.998657
40.731056,-73.991875
40.714474,-73.997070
40.768539,-73.981956
40.771217,-73.964577
40.766602,-73.963150
40.779373,-73.955757
40.765347,-73.972382
40.743004,-74.000046
40.736687,-73.978714
40.766972,-73.959778
40.773106,-73.958290
40.773525,-73.960014
40.779358,-73.950752
40.757187,-73.989761
40.750748,-73.990974
40.756481,-73.972916
40.761734,-73.990456
40.757305,-73.986000
40.779396,-73.984779
40.806828,-73.964668
40.726147,-74.003860
40.727837,-73.998955
40.739365,-74.002762
40.742538,-74.004066
40.756081,-73.990593
40.811123,-73.961700
40.779015,-73.956062
40.757751,-73.967384
40.764408,-73.969093
40.786747,-73.968330
40.782688,-73.980820
40.764660,-73.968697
40.796848,-73.970436
40.788578,-73.976517
40.766850,-73.990097
40.766949,-73.981995
40.742641,-73.996521
40.724747,-73.993996
40.726749,-73.985931
40.718903,-73.999222
40.738163,-73.987930
40.768024,-73.982323
40.745308,-73.978462
40.772781,-73.962425
40.749096,-73.979889
40.729057,-73.997154
40.739418,-74.006454
40.714016,-74.014854
40.723988,-73.992340
40.743999,-73.973991
40.709587,-74.010040
40.709854,-74.015869
40.733543,-73.976921
40.715557,-74.009087
40.734486,-74.002365
40.751587,-73.990501
40.725964,-73.994606
40.765079,-73.972588
40.727875,-73.999054
40.728481,-74.002701
40.718330,-74.006989
40.732834,-74.008507
40.773472,-73.982414
40.770550,-73.964485
40.765907,-73.969681
40.758896,-73.976616
40.768764,-73.982124
40.749249,-73.992088
40.778694,-73.981667
40.760048,-73.987770
40.741199,-74.001511
40.852398,-73.937813
40.728584,-74.000267
40.760105,-73.985138
40.760471,-73.984482
40.760365,-73.984665
40.793213,-73.943703
40.808891,-73.963310
40.779835,-73.955811
40.772270,-73.982094
40.789574,-73.954498
40.784088,-73.970573
40.750145,-73.994835
40.768654,-73.968056
40.765331,-73.969933
40.759495,-73.972366
40.764305,-73.955803
40.767696,-73.982834
40.749363,-73.986603
40.758865,-73.981880
40.760883,-73.999153
40.759972,-73.992165
40.753551,-73.996094
40.748962,-74.003075
40.778446,-73.956268
40.748959,-73.980095
40.770187,-73.982231
40.761135,-73.986961
40.727188,-73.993721
40.768246,-73.982315
40.768085,-73.982002
40.774101,-73.873184
40.764435,-73.966599
40.706566,-74.008041
40.747532,-73.996040
40.747974,-74.004028
40.756859,-73.975006
40.667164,-73.981384
40.721817,-73.997253
40.728699,-74.005096
40.749722,-73.972221
40.739578,-74.004181
40.722984,-73.982796
40.757759,-73.974846
40.773895,-73.960670
